id,tax:product_cat,post_title,post_content,post_excerpt,Parent_ID,attribute:placeofpublisher,attribute:nameofpublisher,attribute:numofpages,attribute:yearofpublishheb,attribute:yearofpublish,Price$,regular_price,dateupdateprice,priceofsale,attribute:ISBN,Status,attribute:author,Misc,NameatENG,PriceNisNoVat,PublisherCode,CodeOfPublish,WriterEngName,NA,Newsletter,PricePermenrant 
151637,090,רועה עדרו,"מנהיגות וניהול בתקופת המשנה ובראשית ימי התלמוד; מחקר ראשון הבוחן בכלי מדידה מודרניים את עוצמת המנהיגות וההנהגה של חז""ל, כיצד התמודדו עם התנגדויות, ולפי אלו מודלים ניהוליים הם פעלו; עם הערות, שרטוטים, ביבליוגרפיה ענפה, מפתחות ותקציר מפורט באנגלית",Ro'e edro,7261,ירושלים,ראובן מס,456,,2018,46,117,14-May-18,40,978-965-09-0344-2,,"וייסטוך,יהושע",,,,,,"Veistukh,Yehoshua",,FALSE,FALSE
151655,035,רואים את הקולות,"ספר המאה של בית חינוך עיוורים ירושלים; אלבום שופע צילומים המתאר עשור אחר עשור את המוסד בן ה-100 שנה בירושלים, בית חינוך עיוורים, מכיל מאות צילומים ואיורים, סיפורים, עדויות וחוויות; כריכה קשה, תבנית גדולה (28/21 ס""מ), עם כיתוב בכתב ברייל בכריכה",Ro'im et ha-kolot,7261,ירושלים,ראובן מס,512,,2018,50,149,15-May-18,40,978-965-09-0343-5,,"מיכלסון,מנחם",,,,,,"Mikhelson,Menahem",,FALSE,FALSE
151656,135,רואים את הקולות,"ספר המאה של בית חינוך עיוורים ירושלים; אלבום שופע צילומים המתאר עשור אחר עשור את המוסד בן ה-100 שנה בירושלים, בית חינוך עיוורים, מכיל מאות צילומים ואיורים, סיפורים, עדויות וחוויות; כריכה קשה, תבנית גדולה (28/21 ס""מ), עם כיתוב בכתב ברייל בכריכה",Ro'im et ha-kolot,7261,ירושלים,ראובן מס,512,,2018,50,149,15-May-18,40,978-965-09-0343-5,,"מיכלסון,מנחם",,,,,,"Mikhelson,Menahem",,FALSE,FALSE
151657,086,בראשית הדעת,"מסע מחשבתי בצפונות פרשיות השבוע; חיפוש בשכל אנושי ובצלם אלוהים אחר ""שער השמיים"" וידיעת התורה והאמת בה; ערוך לפי פרשיות השבוע",Bereshit ha-da'at,7261,ירושלים,ראובן מס,224,,2018,28,78,15-May-18,40,978-965-09-0347-3,,"אריאלי,חזקי",,,,,,"Arieli,Hizki",,FALSE,FALSE
151658,041,בראשית הדעת,"מסע מחשבתי בצפונות פרשיות השבוע; חיפוש בשכל אנושי ובצלם אלוהים אחר ""שער השמיים"" וידיעת התורה והאמת בה; ערוך לפי פרשיות השבוע",Bereshit ha-da'at,7261,ירושלים,ראובן מס,224,,2018,28,78,15-May-18,40,978-965-09-0347-3,,"אריאלי,חזקי",,,,,,"Arieli,Hizki",,FALSE,FALSE
151659,100,בראשית הדעת,"מסע מחשבתי בצפונות פרשיות השבוע; חיפוש בשכל אנושי ובצלם אלוהים אחר ""שער השמיים"" וידיעת התורה והאמת בה; ערוך לפי פרשיות השבוע",Bereshit ha-da'at,7261,ירושלים,ראובן מס,224,,2018,28,78,15-May-18,40,978-965-09-0347-3,,"אריאלי,חזקי",,,,,,"Arieli,Hizki",,FALSE,FALSE
152247,041,מדינת שבטי ישראל,"חזון המדינה של משה כפי שמופיע בתורה; מחקר המציג את רעיונותיו של משה, אותם ביקש לקבוע לדורות, לנוכח העולם האלילי הישן, כמו החדש לסוגיו; הערות, מראי מקום",Medinat shivtei Yisrael,7261,ירושלים,ראובן מס,240,,2018,36,96,21-Oct-18,40,978-965-09-0350-3,,"גולן,דוד",,,,,,"Golan,David",,FALSE,FALSE
152758,085,"תנ""ך דף יומי","לימוד כל התנ""ך במשך שנה אחת, תוך לימוד דף אחד ליום, ערוך לפי ימי לוח השנה העברי; תנ""ך שלם בעימוד מיוחד, המאפשר ללמוד את כל התנ""ך בלימוד יומי של 4 דקות ליום; בגב הכריכה מצויינים כמה מקורות בזכות חשיבות לימוד כל התנ""ך","Tana""kh daf yomi",7261,ירושלים,ראובן מס,712,,2019,32,85,15-Jan-19,40,978-965-09-0349-7,,"מס,אורן ירון (ייזום ועריכה)",,,,,,"Mas,Oren Yaron (ed.)",,FALSE,FALSE
152759,080,"תנ""ך דף יומי","לימוד כל התנ""ך במשך שנה אחת, תוך לימוד דף אחד ליום, ערוך לפי ימי לוח השנה העברי; תנ""ך שלם בעימוד מיוחד, המאפשר ללמוד את כל התנ""ך בלימוד יומי של 4 דקות ליום; בגב הכריכה מצויינים כמה מקורות בזכות חשיבות לימוד כל התנ""ך","Tana""kh daf yomi",7261,ירושלים,ראובן מס,712,,2019,32,85,15-Jan-19,40,978-965-09-0349-7,,"מס,אורן ירון (ייזום ועריכה)",,,,,,"Mas,Oren Yaron (ed.)",,FALSE,FALSE
153411,002,רואה את הקולות (איורים: דני קרמן),"סיפורו של נער יהודי עיוור, מיוצאי מצרים, הזוכה לחווייה של ראיית הקולות בהר סיני; סיפור שנכתב על ידי לוין קיפניס לעיוורים, בכתב ברייל, ועתה תורגם לעברית רגילה; עם איורים נפלאים של דני קרמן; מבוא - רחל סקר מבית חינוך עיוורים בירושלים",Ro'e et ha-kolot,7261,ירושלים,ראובן מס,32,,2019,26,68,03-Jun-19,35,978-965-09-0351-0,,"קיפניס,לוין",,,,,,"Kipnis,Levin",,FALSE,FALSE
154095,041,"תשובות הרמב""ם; מהדורת בלאו, 3 כרכים (מהדורה מורחבת, הדפסה תשע""ט)","המקור בערבית-יהודית מול תרגום לעברית, עם הוספות: תשובת הרמב""ם בשאלת הקץ הקצוב לחיים, האגרת האלגורית, תשובות הרמב""ם בתרגום הרב יוסף קאפח","Teshuvot ha-Ramba""m; Blau edition; 3 vols. (enlarged ed., Print. 2019)",7261,ירושלים,"ראובן מס, מכון מש""ה",1164,,2019,135,350,09-Sep-19,35,978-965-09-0319-3,,"בלאו,יהושע",,,,,,"Blau,Yehoshua",,FALSE,FALSE
154096,095,"תשובות הרמב""ם; מהדורת בלאו, 3 כרכים (מהדורה מורחבת, הדפסה תשע""ט)","המקור בערבית-יהודית מול תרגום לעברית, עם הוספות: תשובת הרמב""ם בשאלת הקץ הקצוב לחיים, האגרת האלגורית, תשובות הרמב""ם בתרגום הרב יוסף קאפח","Teshuvot ha-Ramba""m; Blau edition; 3 vols. (enlarged ed., Print. 2019)",7261,ירושלים,"ראובן מס, מכון מש""ה",1164,,2019,135,350,09-Sep-19,35,978-965-09-0319-3,,"בלאו,יהושע",,,,,,"Blau,Yehoshua",,FALSE,FALSE
154914,047,"יחידת ""קדם מאה ואחת (101)"" וחידת פעולות התגמול","סיפורו של לוחם שהפך ל""אבי הפסיכולוגיה היהודית"" המספר את סיפורה של יחידת נח""ל שממנה צמחו לוחמי יחידת ה 101 המהוללה; עם צילומים ומסמכים; תבנית מרובעת, בכריכה קשה","Yehidat ""kedam 101"" ve-hidat pe'ulot ha-tagmul",7261,ירושלים,ראובן מס,96,,2020,23,68,01-Mar-20,40,978-965-09-0352-7,,"רוטנברג,מרדכי; קלופשטוק,גדעון",,,,,,"Rotenber,Mordekhai; Klopshtok,Gideon",,FALSE,FALSE
154915,060,"יחידת ""קדם מאה ואחת (101)"" וחידת פעולות התגמול","סיפורו של לוחם שהפך ל""אבי הפסיכולוגיה היהודית"" המספר את סיפורה של יחידת נח""ל שממנה צמחו לוחמי יחידת ה 101 המהוללה; עם צילומים ומסמכים; תבנית מרובעת, בכריכה קשה","Yehidat ""kedam 101"" ve-hidat pe'ulot ha-tagmul",7261,ירושלים,ראובן מס,96,,2020,23,68,01-Mar-20,40,978-965-09-0352-7,,"רוטנברג,מרדכי; קלופשטוק,גדעון",,,,,,"Rotenber,Mordekhai; Klopshtok,Gideon",,FALSE,FALSE
155607,048,להבקיע מאה שערים,"איך לעשות עסקים עם הציבור החרדי; מדריך מפורט, צבעוני ומעשי הכולל מידע רב על החברה חרדית בארץ, מנהגיה ודפוסי החשיבה שלהם; פרטים נוספים באתר: rav-shelet.ravpage.co.il",Le-havki'a mea she'arim,7261,ירושלים,ראובן מס,128,,2020,33,100,23-Jul-20,40,978-965-09-0358-9,,"נחשון,עופר",,,,,,"Nah'shon,Ofer",,FALSE,FALSE
155608,042,להבקיע מאה שערים,"איך לעשות עסקים עם הציבור החרדי; מדריך מפורט, צבעוני ומעשי הכולל מידע רב על החברה חרדית בארץ, מנהגיה ודפוסי החשיבה שלהם; פרטים נוספים באתר: rav-shelet.ravpage.co.il",Le-havki'a mea she'arim,7261,ירושלים,ראובן מס,128,,2020,38,100,23-Jul-20,40,978-965-09-0358-9,,"נחשון,עופר",,,,,,"Nah'shon,Ofer",,FALSE,FALSE
155813,115,מעלות השיר (דו-לשוני עברית ואנגלית),"אנתולוגיה של שבעים ואחד ניגונים ל""שיר המעלות"" (תהילים קכ""ו), כמנהג 'אשכנז' ופפד""מ, עם ברקוד להאזנה, תווים, צורה והרמוניה; פרטים נוספים: uriaharon.co.il/maalot-hashir-order",Ma'a lot ha-shir,7261,ירושלים,ראובן מס,224,,2020,38,88,03-Sep-20,40,978-965-09-0357-2,,"אהרן,אורי (אוריאל)",972-5449 (718) ; orders@ktav.com,,,,,"Aharon,Uri (Uriel)",,FALSE,FALSE
155814,080,מעלות השיר (דו-לשוני עברית ואנגלית),"אנתולוגיה של שבעים ואחד ניגונים ל""שיר המעלות"" (תהילים קכ""ו), כמנהג 'אשכנז' ופפד""מ, עם ברקוד להאזנה, תווים, צורה והרמוניה; פרטים נוספים: uriaharon.co.il/maalot-hashir-order",Ma'a lot ha-shir,7261,ירושלים,ראובן מס,224,,2020,35,88,03-Sep-20,40,978-965-09-0357-2,,"אהרן,אורי (אוריאל)",972-5449 (718) ; orders@ktav.com,,,,,"Aharon,Uri (Uriel)",,FALSE,FALSE
155834,041,"הגות באספקלריית המקרא (בסדרה ""דת, פילוסופיה ויהדות""; כרך ג')","עיון פילוסופי בכל פרשות השבוע והערות לכל ספרי ופרקי התנ""ך; ערוך כשיחה בין המחבר לבין בני משפחתו; עם מפתח מפורט של עשרות מושגים בפילוסופיה ופולוסופים מתקופות שונות, מימי התנ""ך ועד ימינו; פרטים נוספים באתר: rav-shelet.ravpage.co.il/HagutbeaspaklariathaMikra",Hagut be-aspaklariat ha-Mikra,7261,ירושלים,ראובן מס,283,,2020,40,92,13-Sep-20,40,.978-965-09-0359-6,,"שאר-ישוב,אהרן",,,,,,"Shear-Yashuv,Aharon",,FALSE,FALSE
155835,085,"הגות באספקלריית המקרא (בסדרה ""דת, פילוסופיה ויהדות""; כרך ג')","עיון פילוסופי בכל פרשות השבוע והערות לכל ספרי ופרקי התנ""ך; ערוך כשיחה בין המחבר לבין בני משפחתו; עם מפתח מפורט של עשרות מושגים בפילוסופיה ופולוסופים מתקופות שונות, מימי התנ""ך ועד ימינו; פרטים נוספים באתר: rav-shelet.ravpage.co.il/HagutbeaspaklariathaMikra",Hagut be-aspaklariat ha-Mikra,7261,ירושלים,ראובן מס,283,,2020,40,92,13-Sep-20,40,.978-965-09-0359-6,,"שאר-ישוב,אהרן",,,,,,"Shear-Yashuv,Aharon",,FALSE,FALSE
156038,001,הענף הגדוע של הגרף פוטוצקי,"רומן היסטורי המספר את סיפורו של ולנטין פוטוצקי, הידוע בשם 'הגרף פוטוצקי', וגם בשם 'גר הצדק אברהם בן אברהם'; זהו סיפור על חיפוש מתמיד, נאמנות ואהבה בלתי אפשרית שהופכת למציאות, ורצוף סמלים וסוגיות מן התנ""ך; פרטים באתר: rav-shelet.ravpage.co.il/HaanafHagadua",Ha-anaf Ha-gadu'a shel ha-Graf Pototski,7261,ירושלים,ראובן מס,224,,2020,32,82,23-Sep-20,40,978-965-09-0364-0,,"בן ארצי,סופי",,,,,,"Ben Artsi,Sofi",,FALSE,FALSE
156039,080,הענף הגדוע של הגרף פוטוצקי,"רומן היסטורי המספר את סיפורו של ולנטין פוטוצקי, הידוע בשם 'הגרף פוטוצקי', וגם בשם 'גר הצדק אברהם בן אברהם'; זהו סיפור על חיפוש מתמיד, נאמנות ואהבה בלתי אפשרית שהופכת למציאות, ורצוף סמלים וסוגיות מן התנ""ך; פרטים באתר: rav-shelet.ravpage.co.il/HaanafHagadua",Ha-anaf Ha-gadu'a shel ha-Graf Pototski,7261,ירושלים,ראובן מס,224,,2020,32,82,23-Sep-20,40,978-965-09-0364-0,,"בן ארצי,סופי",,,,,,"Ben Artsi,Sofi",,FALSE,FALSE
156041,041,אורות האדם והנפש,"משנתו הפסיכולוגית של הראי""ה קוק וכלים ליישומה; הספר מיועד הן למי שמעוניין להבין את עצמו ולהתפתח, הן לאנשי מקצוע השואפים להבין את מטופליהם ולקדם את התהליך הטיפולי, והן להתעמק במשנתו של הרב; פרטים נוספים באתר: rav-shelet.ravpage.co.il/OrotHaadamVehanefesh",Orot ha-adam ve-ha-nefesh,7261,ירושלים,ראובן מס,352,,2020,40,98,24-Sep-20,40,978-965-09-0362-6,,"כהנא,ברוך",,,,,,"Kahana,Barukh",,FALSE,FALSE
156042,130,אורות האדם והנפש,"משנתו הפסיכולוגית של הראי""ה קוק וכלים ליישומה; הספר מיועד הן למי שמעוניין להבין את עצמו ולהתפתח, הן לאנשי מקצוע השואפים להבין את מטופליהם ולקדם את התהליך הטיפולי, והן להתעמק במשנתו של הרב; פרטים נוספים באתר: rav-shelet.ravpage.co.il/OrotHaadamVehanefesh",Orot ha-adam ve-ha-nefesh,7261,ירושלים,ראובן מס,352,,2020,40,98,24-Sep-20,40,978-965-09-0362-6,,"כהנא,ברוך",,,,,,"Kahana,Barukh",,FALSE,FALSE
156043,080,אורות האדם והנפש,"משנתו הפסיכולוגית של הראי""ה קוק וכלים ליישומה; הספר מיועד הן למי שמעוניין להבין את עצמו ולהתפתח, הן לאנשי מקצוע השואפים להבין את מטופליהם ולקדם את התהליך הטיפולי, והן להתעמק במשנתו של הרב; פרטים נוספים באתר: rav-shelet.ravpage.co.il/OrotHaadamVehanefesh",Orot ha-adam ve-ha-nefesh,7261,ירושלים,ראובן מס,352,,2020,40,98,24-Sep-20,40,978-965-09-0362-6,,"כהנא,ברוך",,,,,,"Kahana,Barukh",,FALSE,FALSE
157080,041,"תנ""ך שרואים מכאן","האם העברית שלנו מבינה את התנ""ך? מאמרים קצרים לכל פרשות השבוע, המאירים מילה או ביטוי מהפרשה או ההפטרה, שאנו נוטים כיום להיכשל בהבנתם, עקב השינויים בשפה העברית; מלווה בעשרות איורים צבעוניים; עם פתח דבר מאת ד""ר רוביק רוזנטל","Tana""kh she-ro'im mi-kan",7261,ירושלים,ראובן מס,231,,2021,42,98,11-Mar-21,40,978-965-09-0363-3,,"אקשטיין,משה",,,,,,"Ekshtein,Moshe",,FALSE,FALSE
