post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:ekit_post_views_count,meta:rank_math_analytic_object_id,meta:rank_math_internal_links_processed,meta:rank_math_primary_product_cat,meta:rank_math_seo_score,meta:shopengine_product_views_count,meta:total_sales,attribute:author,attribute_data:author,attribute_default:author,attribute:isbn,attribute_data:isbn,attribute_default:isbn,attribute:nameofpublisher,attribute_data:nameofpublisher,attribute_default:nameofpublisher,attribute:numofpages,attribute_data:numofpages,attribute_default:numofpages,attribute:placeofpublisher,attribute_data:placeofpublisher,attribute_default:placeofpublisher,attribute:yearofpublish,attribute_data:yearofpublish,attribute_default:yearofpublish,attribute:yearofpublishheb,attribute_data:yearofpublishheb,attribute_default:yearofpublishheb
"The Lamed Heh / Amir Pinkerfeld,Anda (ed.)",the-lamed-heh-amir-pinkerfeldanda-ed,,146933,"Thirty-Five soldiers who fell in the Hebron Hills on their way to the besieged Gush Etzion, 5th Shvat 5708, 16th January 1948; With photos; translated from the Hebrew by Shulamith Berman",,publish,,0,"2022-12-25 19:27:10",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/146933.jpg ! alt :  ! title : 146933.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/the-lamed-heh-amir-pinkerfeldanda-ed/,simple,,,,,17,,1,,,17,0,,,,,,,,,,,,,,,,,,,,,
"מהדורה מקרא ומסורה; 4 כרכים / בן עזרא,אלישע",מהדורה-מקרא-ומסורה-4-כרכים-בן-עזראאליש,,147495,"כללי דקדוק ההטעמה בכתבי המקרא, חמישה חומשי תורה (עם סימון ""תחומים""), ההפטרות לכל מועדי ישראל וחמשת המגילות  (עם סימון ""תחומים""), תהילים  (עם סימון ""תחומים""); שיטה ממוחשבת לבדיקת טעמי המקרא ומשמעויותיהם",,publish,,0,"2022-12-25 19:27:09",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/147495.png ! alt :  ! title : 147495.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%9e%d7%a7%d7%a8%d7%90-%d7%95%d7%9e%d7%a1%d7%95%d7%a8%d7%94-4-%d7%9b%d7%a8%d7%9b%d7%99%d7%9d-%d7%91%d7%9f-%d7%a2%d7%96%d7%a8%d7%90%d7%90%d7%9c%d7%99%d7%a9/,simple,,,,,7,,1,,,7,0,,,,,,,,,,,,,,,,,,,,,
"תורה ככתבה / מס,אורן ירון (אי""ם)",תורה-ככתבה-מסאורן-ירון-אים,,148177,"התבוננות בתורה כפשוטה: שאלה ופשטה, מדוע דווקא, תובנות בתורה; התבוננות בתורה שבכתב מבחינת תוכן, מילים ורעיונות; נכתב על ידי  מנהל הוצאת ""ראובן מס""; מהדורה שנייה ערוכה",,publish,,0,"2022-12-25 19:27:08",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/148177.jpg ! alt :  ! title : 148177.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%aa%d7%95%d7%a8%d7%94-%d7%9b%d7%9b%d7%aa%d7%91%d7%94-%d7%9e%d7%a1%d7%90%d7%95%d7%a8%d7%9f-%d7%99%d7%a8%d7%95%d7%9f-%d7%90%d7%99%d7%9d/,simple,,,,,16,,1,,,16,0,,,,,,,,,,,,,,,,,,,,,
"רב-שלט (מהדורה עברית; יש גם מהדורה אנגלית) / -",רב-שלט-מהדורה-עברית-יש-גם-מהדורה-אנגלי,,148203,"שלט שניתן להחליף בו את הכיתוב, נועד לטרמפיסט, לנהג הלוקח טרמפיסטים, למוניות שירות, אוטובוסים לקבוצות, מדריכי טיולים, מקבלי פנים בנמלי תעופה, פגישה עם אדם לא מוכר, ועוד; מוצר ניר ופלסטיק בקופסה; ראה http://rav-shelet.ravpage.co.il/rav-shelet",,publish,,0,"2022-12-25 19:27:04",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/148203-scaled.jpg ! alt :  ! title : 148203.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a8%d7%91-%d7%a9%d7%9c%d7%98-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%a2%d7%91%d7%a8%d7%99%d7%aa-%d7%99%d7%a9-%d7%92%d7%9d-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%90%d7%a0%d7%92%d7%9c%d7%99/,simple,,,,,3,,1,,,3,0,,,,,,,,,,,,,,,,,,,,,
"רב-שלט (מהדורה לדתיים) / -",רב-שלט-מהדורה-לדתיים,,148204,"שלט שניתן להחליף בו את הכיתוב, נועד לטרמפיסט, לנהג הלוקח טרמפיסטים, למוניות שירות, אוטובוסים לקבוצות, מדריכי טיולים, מקבלי פנים בנמלי תעופה, פגישה עם אדם לא מוכר, ועוד; מוצר ניר ופלסטיק בקופסה; ראה http://rav-shelet.ravpage.co.il/rav-shelet",,publish,,0,"2022-12-25 19:27:00",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/148204-scaled.jpg ! alt :  ! title : 148204.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a8%d7%91-%d7%a9%d7%9c%d7%98-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%9c%d7%93%d7%aa%d7%99%d7%99%d7%9d/,simple,,,,,4,,1,,,4,0,,,,,,,,,,,,,,,,,,,,,
"MultiSign / -",multisign,,148205,"A special product for hitchhikers, drivers taking hitchhikers, tour guides, bus and taxi services, airport greeting, and more; Available also in an Hebrew edition; See http://rav-shelet.ravpage.co.il/Multisign",,publish,,0,"2022-12-25 19:26:56",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/148205-scaled.jpg ! alt :  ! title : 148205.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/multisign/,simple,,,,,6,,1,,,6,0,,,,,,,,,,,,,,,,,,,,,
"לשוננו רנה / בר-אשר,משה",לשוננו-רנה-בר-אשרמשה,,148557,"עיוני תפילות בלשון ובסגנון, בתכנים, בנוסחאות ובמנהגים; 16 פרקי מחקר העוסקים בתפילות הקדומות, גם בקהילות ישראל בפראג, במגרב, במזרח, בצרפת ועוד, תוך הסתמכות גם על קטעים מגניזת קהיר; הערות, ביבליוגרפיה, מפתחות מגוונים; כריכה קשה, נייר קרם",,publish,,0,"2022-12-25 19:26:53",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/148557-scaled.jpg ! alt :  ! title : 148557.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9c%d7%a9%d7%95%d7%a0%d7%a0%d7%95-%d7%a8%d7%a0%d7%94-%d7%91%d7%a8-%d7%90%d7%a9%d7%a8%d7%9e%d7%a9%d7%94/,simple,,,,,8,,1,,,8,0,,,,,,,,,,,,,,,,,,,,,
"מעשה ""פילגש בגבעה"" - ניתוח ספרותי / רייך,רחל",מעשה-פילגש-בגבעה-ניתוח-ספרותי-רייךרח,,148560,"ניתוח ספרותי של סיפור ""פילגש בגבעה"" בזיקה אל סיפור ""פסל מיכה"", המצביע על כשל מוסרי במישור הפרטי והלאומי גם יחד; הערות וביבליוגרפיה",,publish,,0,"2022-12-25 19:26:51",1,open,,,,no,no,null,119,97,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/148560.jpg ! alt :  ! title : 148560.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%a2%d7%a9%d7%94-%d7%a4%d7%99%d7%9c%d7%92%d7%a9-%d7%91%d7%92%d7%91%d7%a2%d7%94-%d7%a0%d7%99%d7%aa%d7%95%d7%97-%d7%a1%d7%a4%d7%a8%d7%95%d7%aa%d7%99-%d7%a8%d7%99%d7%99%d7%9a%d7%a8%d7%97/,simple,,"ספרים חדשים",,,43,1439,1,234,,43,0,,,,,,,,,,,,,,,,,,,,,
"מה שאלוהים לא יכול / רובין,ישראל נתנאל",מה-שאלוהים-לא-יכול-רוביןישראל-נתנאל,,148614,"בעיית כפיפותו של אלוהים לחוקי הלוגיקה

 והמתמטיקה בפילוסופיה והתיאולוגיה היהודית; האם כל-יכולתו של אלוהים מתפשטת גם לעולם הלוגיקה והמתמטיקה; מבוסס על עבודת דוקטורט שנכתבה באוניברסיטה העברית בהנחיית פרופ'  זאב הרוי",,publish,,0,"2022-12-25 19:26:48",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/148614-scaled.jpg ! alt :  ! title : 148614.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%94-%d7%a9%d7%90%d7%9c%d7%95%d7%94%d7%99%d7%9d-%d7%9c%d7%90-%d7%99%d7%9b%d7%95%d7%9c-%d7%a8%d7%95%d7%91%d7%99%d7%9f%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%a0%d7%aa%d7%a0%d7%90%d7%9c/,simple,,,,,11,,1,,,11,0,,,,,,,,,,,,,,,,,,,,,
"לא סוף פסוק / קליצנר,ג'ודי",לא-סוף-פסוק-קליצנרגודי,,148721,"סיפורי תנ""ך פוגשים, ממשיכים והופכים זה את זה; הקבלות בלתי צפויות בין סיפורי תנ""ך שונים, כגון נח ויונה, חוה ושרה, מלכיצדק ויתרו, ועוד; ביבליוגרפיה ומפתח פסוקים; מתורגם מאנגלית בידי איילת סקסטין; הספר זכה בפרס ראשון (של JBC) לחקר ספרות יהודית בארה""ב",,publish,,0,"2022-12-25 19:26:47",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/148721.jpg ! alt :  ! title : 148721.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9c%d7%90-%d7%a1%d7%95%d7%a3-%d7%a4%d7%a1%d7%95%d7%a7-%d7%a7%d7%9c%d7%99%d7%a6%d7%a0%d7%a8%d7%92%d7%95%d7%93%d7%99/,simple,,,,,3,,1,,,3,0,,,,,,,,,,,,,,,,,,,,,
"לעיני כל ישראל - מה כתוב בתורה? / מס,ארן ירון",לעיני-כל-ישראל-מה-כתוב-בתורה-מסארן-ירו,,149511,"פרשת השבוע - ללמדה בשעשוע, למשפחה לספרה - בחריזה ובקצרה; כל התורה מסופרת בקצרה, ומחורזת בחרוזים קליטים; מתאים ללימוד משפחתי וחווייתי של כל התורה; עם כותרות לכל פרק",,publish,,0,"2022-12-25 19:26:44",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/149511.jpg ! alt :  ! title : 149511.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9c%d7%a2%d7%99%d7%a0%d7%99-%d7%9b%d7%9c-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%9e%d7%94-%d7%9b%d7%aa%d7%95%d7%91-%d7%91%d7%aa%d7%95%d7%a8%d7%94-%d7%9e%d7%a1%d7%90%d7%a8%d7%9f-%d7%99%d7%a8%d7%95/,simple,,,,,6,,1,,,6,0,,,,,,,,,,,,,,,,,,,,,
"תולדות המוסיקה (א)- מימות קדם עד ימינו אלה (מהדורה רביעית - דיגיטלית) / גרדנויץ,פ.ע.",תולדות-המוסיקה-א-מימות-קדם-עד-ימינו-אל,,150357,"בצירוף 200 ביוגרפיות, לוח כרונולוגי, מלון מונחים, ניתוחים לצורות המוסיקה, הימנונות, תמונות, ציורים ודוגמאות; מהדורה רביעית מתוקנת ומורחבת",,publish,,0,"2022-12-25 19:26:43",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/150357.jpg ! alt :  ! title : 150357.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%aa%d7%95%d7%9c%d7%93%d7%95%d7%aa-%d7%94%d7%9e%d7%95%d7%a1%d7%99%d7%a7%d7%94-%d7%90-%d7%9e%d7%99%d7%9e%d7%95%d7%aa-%d7%a7%d7%93%d7%9d-%d7%a2%d7%93-%d7%99%d7%9e%d7%99%d7%a0%d7%95-%d7%90%d7%9c/,simple,,,,,12,,1,,,12,0,,,,,,,,,,,,,,,,,,,,,
"המוסיקה בישראל (תולדות המוסיקה, ב'); מהדורה שנייה מורחבת - דיגיטלית / גרדנויץ,פ.ע.; דרור,אפרים",המוסיקה-בישראל-תולדות-המוסיקה-ב-מהדו,,150358,"מימות קדם עד ימינו אלה; בצירוף רשימה ביוגרפית (כ-540 שמות), מקורות מהתנ""ך, ביבליוגרפיה, תולדות ההמנון  הלאומי ""התקוה"", 52 תמונות ותווים; מהדורה שנייה מתוקנת; ספרית דני למדע  פופולרי, מס' 28",,publish,,0,"2022-12-25 19:26:42",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/150358.jpg ! alt :  ! title : 150358.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%94%d7%9e%d7%95%d7%a1%d7%99%d7%a7%d7%94-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%aa%d7%95%d7%9c%d7%93%d7%95%d7%aa-%d7%94%d7%9e%d7%95%d7%a1%d7%99%d7%a7%d7%94-%d7%91-%d7%9e%d7%94%d7%93%d7%95/,simple,,,,,6,,1,,,6,0,,,,,,,,,,,,,,,,,,,,,
"שאגת שאול / אלבז,ניסים מ.",שאגת-שאול-אלבזניסים-מ,,150371,"פואמות; קורות חייו של המחבר בצורת שירים ופואמות, מהעליה ממרוקו כנער והמעברה ועד לאהבתו ואשתו שנפטרה; ילדיו התניעו את מנוע החיפוש ""גוגל"" ושותפים ביצירתו",,publish,,0,"2022-12-25 19:26:39",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/150371.jpg ! alt :  ! title : 150371.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a9%d7%90%d7%92%d7%aa-%d7%a9%d7%90%d7%95%d7%9c-%d7%90%d7%9c%d7%91%d7%96%d7%a0%d7%99%d7%a1%d7%99%d7%9d-%d7%9e/,simple,,,,,9,,1,,,9,0,,,,,,,,,,,,,,,,,,,,,
"תורה למעשה / מס,אורן ירון (אי""ם)",תורה-למעשה-מסאורן-ירון-אים,,150429,"הוראות התורה שבכתב: מה לעשות או להמנע מלעשות; טבלה המרכזת את כל מצוות העשה והלא-תעשה הכתובות בתורה, שלא במניין הידוע של תרי""ג, אלא בחלוקה ל 168 קבוצות מצוות, והכל כפי שכתוב בתורה. הטבלה ממויינת לפי נושאים, תת-נושא, ותת-נושא משני",,publish,,0,"2022-12-25 19:26:36",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/150429-scaled.jpg ! alt :  ! title : 150429.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%aa%d7%95%d7%a8%d7%94-%d7%9c%d7%9e%d7%a2%d7%a9%d7%94-%d7%9e%d7%a1%d7%90%d7%95%d7%a8%d7%9f-%d7%99%d7%a8%d7%95%d7%9f-%d7%90%d7%99%d7%9d/,simple,,,,,9,,1,,,9,0,,,,,,,,,,,,,,,,,,,,,
"עם הנצח / בן-זאב,משה (וולפנזון)",עם-הנצח-בן-זאבמשה-וולפנזון,,150653,"ייעודו וגורלו של עם ישראל - לקחים מפרשת השבוע; ניתוח חדשני של התורה המשקף את קיומו המיוחד של עם ישראל לאורך כל הדורות, בדגש על ייעודו, גורלו ויעדו של עם ישראל; הערות, מפתח",,publish,,0,"2022-12-25 19:26:35",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/150653.jpg ! alt :  ! title : 150653.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a2%d7%9d-%d7%94%d7%a0%d7%a6%d7%97-%d7%91%d7%9f-%d7%96%d7%90%d7%91%d7%9e%d7%a9%d7%94-%d7%95%d7%95%d7%9c%d7%a4%d7%a0%d7%96%d7%95%d7%9f/,simple,,,,,11,,1,,,11,0,,,,,,,,,,,,,,,,,,,,,
"לאן ללכת? (עברית ואנגלית) / קובנסקי,אדית",לאן-ללכת-עברית-ואנגלית-קובנסקיאדית,,150691,"שיחות ללמוד עברית / אנגלית; 18 שיחות בעברית מנוקדת ואנגלית, דף מול דף, בנושאים אקטואליים, עם הדגשת המילים והפעלים הנלמדים באותה שיחה; מתאים להוראת השפה העברית לדוברי אנגלית, והוראת אנגלית לדוברי עברית, ברמה אוניברסיטאית ותיכונית",,publish,,0,"2022-12-25 19:26:31",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/150691-scaled.jpg ! alt :  ! title : 150691.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9c%d7%90%d7%9f-%d7%9c%d7%9c%d7%9b%d7%aa-%d7%a2%d7%91%d7%a8%d7%99%d7%aa-%d7%95%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa-%d7%a7%d7%95%d7%91%d7%a0%d7%a1%d7%a7%d7%99%d7%90%d7%93%d7%99%d7%aa/,simple,,,,,9,,1,,,9,0,,,,,,,,,,,,,,,,,,,,,
"Where to Go? (English and Hebrew) / Covensky,Edith",where-to-go-english-and-hebrew-covenskyedith,,150692,"Conversations for the study of Hebrew / English; 18 dialogues, Hebrew - English, page next to page; For students in universities and high schools; Suitable for Hebrew speakers to learn English",,publish,,0,"2022-12-25 19:26:28",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/150692-scaled.jpg ! alt :  ! title : 150692.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/where-to-go-english-and-hebrew-covenskyedith/,simple,,,,,20,,1,,,20,0,,,,,,,,,,,,,,,,,,,,,
"פניני אבות / קרניאל,מרדכי",פניני-אבות-קרניאלמרדכי,,150907,"רעיונות מתוך פרקי אבות, על פי חכמת הקבלה ותורת החסידות, ומפרשים נוספים; עם מקורות",,publish,,0,"2022-12-25 19:26:24",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/150907-scaled.jpg ! alt :  ! title : 150907.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a4%d7%a0%d7%99%d7%a0%d7%99-%d7%90%d7%91%d7%95%d7%aa-%d7%a7%d7%a8%d7%a0%d7%99%d7%90%d7%9c%d7%9e%d7%a8%d7%93%d7%9b%d7%99/,simple,,,,,10,,1,,,10,0,,,,,,,,,,,,,,,,,,,,,
"רועה עדרו / וייסטוך,יהושע",רועה-עדרו-וייסטוךיהושע,,151636,"מנהיגות וניהול בתקופת המשנה ובראשית ימי התלמוד; מחקר ראשון הבוחן בכלי מדידה מודרניים את עוצמת המנהיגות וההנהגה של חז""ל, כיצד התמודדו עם התנגדויות, ולפי אלו מודלים ניהוליים הם פעלו; עם הערות, שרטוטים, ביבליוגרפיה ענפה, מפתחות ותקציר מפורט באנגלית",,publish,,0,"2022-12-25 19:26:21",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/151636-scaled.jpg ! alt :  ! title : 151636.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a8%d7%95%d7%a2%d7%94-%d7%a2%d7%93%d7%a8%d7%95-%d7%95%d7%99%d7%99%d7%a1%d7%98%d7%95%d7%9a%d7%99%d7%94%d7%95%d7%a9%d7%a2/,simple,,,,,15,,1,,,15,0,,,,,,,,,,,,,,,,,,,,,
"The Book of Samuel; Part 1 / Garsiel,Moshe",the-book-of-samuel-part-1-garsielmoshe,,151653,"Studies in History, Historiography, Theology and Poetics Combined; Part I: The Story and History of David and His Kingdom; With many photos, and a large bibliography; An inter-disciplinary interpretation of David’s story and history",,publish,,0,"2022-12-25 19:26:14",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/151653-scaled.jpg ! alt :  ! title : 151653.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/the-book-of-samuel-part-1-garsielmoshe/,simple,,,,,17,,1,,,17,0,,,,,,,,,,,,,,,,,,,,,
"רואים את הקולות / מיכלסון,מנחם",רואים-את-הקולות-מיכלסוןמנחם,,151655,"ספר המאה של בית חינוך עיוורים ירושלים; אלבום שופע צילומים המתאר עשור אחר עשור את המוסד בן ה-100 שנה בירושלים, בית חינוך עיוורים, מכיל מאות צילומים ואיורים, סיפורים, עדויות וחוויות; כריכה קשה, תבנית גדולה (28/21 ס""מ), עם כיתוב בכתב ברייל בכריכה",,publish,,0,"2022-12-25 19:26:13",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/151655.jpg ! alt :  ! title : 151655.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a8%d7%95%d7%90%d7%99%d7%9d-%d7%90%d7%aa-%d7%94%d7%a7%d7%95%d7%9c%d7%95%d7%aa-%d7%9e%d7%99%d7%9b%d7%9c%d7%a1%d7%95%d7%9f%d7%9e%d7%a0%d7%97%d7%9d/,simple,,,,,14,,1,,,14,0,,,,,,,,,,,,,,,,,,,,,
"בראשית הדעת / אריאלי,חזקי",בראשית-הדעת-אריאליחזקי,,151657,"מסע מחשבתי בצפונות פרשיות השבוע; חיפוש בשכל אנושי ובצלם אלוהים אחר ""שער השמיים"" וידיעת התורה והאמת בה; ערוך לפי פרשיות השבוע",,publish,,0,"2022-12-25 19:26:06",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/151657-scaled.jpg ! alt :  ! title : 151657.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%91%d7%a8%d7%90%d7%a9%d7%99%d7%aa-%d7%94%d7%93%d7%a2%d7%aa-%d7%90%d7%a8%d7%99%d7%90%d7%9c%d7%99%d7%97%d7%96%d7%a7%d7%99/,simple,,,,,9,,1,,,9,0,,,,,,,,,,,,,,,,,,,,,
"מדינת שבטי ישראל / גולן,דוד",מדינת-שבטי-ישראל-גולןדוד,,152247,"חזון המדינה של משה כפי שמופיע בתורה; מחקר המציג את רעיונותיו של משה, אותם ביקש לקבוע לדורות, לנוכח העולם האלילי הישן, כמו החדש לסוגיו; הערות, מראי מקום",,publish,,0,"2022-12-25 19:26:05",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/152247.jpg ! alt :  ! title : 152247.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%93%d7%99%d7%a0%d7%aa-%d7%a9%d7%91%d7%98%d7%99-%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%92%d7%95%d7%9c%d7%9f%d7%93%d7%95%d7%93/,simple,,,,,1,,1,,,1,0,,,,,,,,,,,,,,,,,,,,,
"תנ""ך דף יומי / מס,אורן ירון (ייזום ועריכה)",תנך-דף-יומי-מסאורן-ירון-ייזום-ועריכה,,152758,"לימוד כל התנ""ך במשך שנה אחת, תוך לימוד דף אחד ליום, ערוך לפי ימי לוח השנה העברי; תנ""ך שלם בעימוד מיוחד, המאפשר ללמוד את כל התנ""ך בלימוד יומי של 4 דקות ליום; בגב הכריכה מצויינים כמה מקורות בזכות חשיבות לימוד כל התנ""ך",,publish,,0,"2022-12-25 19:26:01",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/152758-scaled.jpg ! alt :  ! title : 152758.jpg ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%aa%d7%a0%d7%9a-%d7%93%d7%a3-%d7%99%d7%95%d7%9e%d7%99-%d7%9e%d7%a1%d7%90%d7%95%d7%a8%d7%9f-%d7%99%d7%a8%d7%95%d7%9f-%d7%99%d7%99%d7%96%d7%95%d7%9d-%d7%95%d7%a2%d7%a8%d7%99%d7%9b%d7%94/,simple,,,,,15,,1,,,15,0,,,,,,,,,,,,,,,,,,,,,
